hour_of_day,day_of_week,is_weekend,recent_activity_count_24h,recent_activity_count_7d,recent_amount_24h,max_single_amount_24h,historical_cashout_count_30d,historical_incident_count_500m,historical_incident_count_2km,atm_density_1km,connected_mule_accounts_count,unique_accounts_24h,hours_since_last_activity,amount_log_24h,velocity_surge_ratio,night_activity_ratio_7d,state_crime_risk_index,target_cashout_24h,target_fraud_cashout_24h,atm_id,atm_code,city,state,cutoff_time,year
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,676db87d-9b64-4242-a627-92aef5916f12,ATM-LUC-1093,Lucknow,Uttar Pradesh,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,7d3a4878-df1e-4b63-adfe-c137686654b3,ATM-LUC-1094,Lucknow,Uttar Pradesh,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,1a5fbf65-b4cc-45e6-a38d-ae06af596f94,ATM-LUC-1095,Lucknow,Uttar Pradesh,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,5f08cb84-a0c9-4d96-9033-097256c63869,ATM-LUC-1096,Lucknow,Uttar Pradesh,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,c2d329c3-3fbc-49cc-ac3a-fa7d58c91de0,ATM-LUC-1097,Lucknow,Uttar Pradesh,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,6b59b1fc-2ed9-40e9-a121-836de5c41a34,ATM-LUC-1098,Lucknow,Uttar Pradesh,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,ff68a8c9-994c-4c9b-a178-681fab5ec854,ATM-LUC-1099,Lucknow,Uttar Pradesh,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,71.0,9.0,0.0,0.0,30.75,0.0,0.0,0.2222222222222222,0.72,0,0,68e8568a-e8c7-4b0e-ba96-fce078e33c16,ATM-DEL-98e581,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,1.0,20.0,2504.65,2504.65,7.0,1.0,84.0,9.0,0.0,1.0,4.116666666666666,7.826303460897507,0.35,0.1,0.72,0,0,fbf869fe-6c11-47a7-9e7f-f91ca56d7a4b,ATM-DEL-NBR-98e581,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,f78a5ec5-c8e6-40f7-af86-20bb4826e875,ATM-DEL-b81208,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,fea251d4-9208-4e9a-b66f-ab6d5b809280,ATM-DEL-NBR-b81208,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,8.0,21.0,24133.010000000002,9660.12,5.0,8.0,72.0,0.0,0.0,8.0,2.4833333333333334,10.091377327986654,2.6666666666666665,0.14285714285714285,0.72,1,0,92da76c6-8b5a-42ce-8798-867e21b285e8,ATM-API-68003f,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,ca1637cc-6b3f-49be-8915-f40453439f65,ATM-API-788cb7,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,2f29b2e3-154e-40be-85d1-de0126e826ac,ATM-DEL-90b513,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,1d103ac4-bcff-4fa7-94fe-4e158d3cac95,ATM-DEL-NBR-90b513,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,4a2d478e-4c2a-4d2d-a88f-76fdb363e89c,ATM-API-9a8099,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,51898ecc-9a15-483f-9b30-a3336118eeb2,ATM-API-c94acd,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,fecb56b8-ad66-4cc0-b226-830a6011a94a,ATM-DEL-9d7d9e,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,fd0e0926-602a-43a7-9c44-bc3f0f95757f,ATM-DEL-NBR-9d7d9e,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,df8d65cb-97b0-467f-8393-3b9c9a8f4edc,ATM-DEL-def6d7,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,ed1fde2d-cd8f-4b0e-818f-93f3353358c6,ATM-DEL-NBR-def6d7,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a57b482b-dc5b-4069-801a-16bdb66d3fba,ATM-API-453ec9,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,f352ffda-d13d-4093-81c9-c2895e80c938,ATM-DEL-3f2ec5,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,081d1c69-10ff-4678-9f77-9370dd137bfa,ATM-DEL-NBR-3f2ec5,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,81701e48-ef74-4127-927b-8751370d04ed,ATM-API-2bf508,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,7783f710-a359-4409-816d-26143bb80886,ATM-DEL-2e5e68,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a0b65de2-0869-46f1-904d-be75f498ab3c,ATM-DEL-NBR-2e5e68,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,4bfc6e96-b92b-46e5-9745-d02d9e873ef1,ATM-API-88791b,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a17bad17-93c3-459e-8b72-b26c46e105df,ATM-API-af765b,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,bc45afd4-7d70-4c1c-a733-159ec1d628df,ATM-API-52ac88,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,0e156c3d-bfef-4db7-8ad8-b5a906cb911e,ATM-API-61e716,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,d6b95983-2bbc-4d66-8fd9-776ed637519b,ATM-API-929ff9,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a95adeb1-50b4-49e0-aebf-434095e52ddc,ATM-DEL-aa1dac,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,4686ce33-0bd7-4095-a8e8-3dc19b431a20,ATM-DEL-NBR-aa1dac,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a6c2daa6-5c44-46ac-bb2d-439b1c45bd4f,ATM-API-e1b28e,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,e9c82516-a013-43b3-b670-d7489a2b0c57,ATM-API-67c864,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,21df4bf8-8c9f-4511-a1a0-43ece49c66b0,ATM-DEL-a7a6b9,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,9e65816a-c868-43ea-a6fa-63ccebdd505f,ATM-DEL-NBR-a7a6b9,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,25594af6-10dd-4361-a4f2-79cdc5a5c39b,ATM-API-2ba3af,Delhi,Delhi,2019-10-18T00:00:00,2019
0.0,4.0,0.0,6.0,38.0,30964.809999999998,23927.03,22.0,6.0,188.0,0.0,0.0,6.0,7.566666666666666,10.340638971596155,1.1052631578947367,0.13157894736842105,0.72,0,0,2392ef62-262e-40c6-bc3f-7a5b8a3f9e84,ATM-DEL-1000,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,4.0,14.0,62104.89,51086.14,9.0,4.0,77.0,0.0,0.0,4.0,5.666666666666667,11.03659611044481,2.0,0.42857142857142855,0.72,0,0,e98ab337-55b9-4087-b714-c1b56ea6a3f0,ATM-DEL-1001,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,4.0,23.0,518081.13,447895.06,6.0,4.0,84.0,0.0,0.0,4.0,2.466666666666667,13.157889060797112,1.2173913043478262,0.21739130434782608,0.72,0,0,faf8688b-552f-4a37-8f29-2e4caa1ab8f0,ATM-DEL-1002,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,52.0,0.0,0.0,0.0,32.63333333333333,0.0,0.0,0.4,0.72,1,0,6a9fe77d-0e89-44e7-99bc-714b44c3a779,ATM-DEL-1003,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,4.0,34.0,40034.159999999996,37321.42,16.0,4.0,165.0,0.0,0.0,4.0,6.416666666666667,10.597513347001808,0.823529411764706,0.17647058823529413,0.72,0,0,89745346-336d-4fed-a511-638837d69f89,ATM-DEL-1004,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,4.0,34.0,221609.15,213676.43,24.0,4.0,163.0,0.0,0.0,4.0,5.05,12.308675036055426,0.823529411764706,0.4117647058823529,0.72,0,0,6e8a0ac3-49eb-49a2-9178-cbdc4f089147,ATM-DEL-1005,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,1.0,6.0,334.37,334.37,7.0,1.0,38.0,0.0,0.0,1.0,23.4,5.815234399950344,1.0,0.5,0.72,0,0,ad0aafe4-224d-43fe-84cf-860ea9746783,ATM-DEL-1006,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,79.46666666666667,0.0,0.0,0.0,0.72,0,0,2f162b44-a9e1-4dff-bab9-babcbdfcc328,ATM-DEL-1007,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,9.0,25.0,22841.86,9831.75,12.0,9.0,105.0,0.0,0.0,9.0,0.4,10.036393874844899,2.52,0.32,0.72,0,0,a856af15-7572-4450-931a-15fb3ddbb3dd,ATM-DEL-1008,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,1.0,7.0,650.22,650.22,4.0,1.0,33.0,0.0,0.0,1.0,17.516666666666666,6.478847526747423,1.0,0.2857142857142857,0.72,0,0,6ff64492-49e3-4db5-a407-2fd76914e8dd,ATM-DEL-1009,Delhi,Delhi,2019-10-25T00:00:00,2019
0.0,4.0,0.0,7.0,75.0,60470.64,44394.6,31.0,7.0,309.0,0.0,0.0,7.0,5.083333333333333,11.009929773785885,0.6533333333333334,0.29333333333333333,0.85,1,0,5c45dab6-a8ba-4ec9-8323-9472a21aee78,ATM-MUM-1010,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,2.0,8.0,14508.19,7935.3,3.0,2.0,28.0,0.0,0.0,2.0,0.3,9.582537520750089,1.75,0.375,0.85,0,0,5b64697b-f692-431e-85a9-40ab436a368d,ATM-MUM-1011,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,13.0,104.0,711895.51,305917.55,39.0,13.0,469.0,0.0,0.0,13.0,0.2833333333333333,13.475687828706018,0.875,0.19230769230769232,0.85,0,0,abc58a96-f4b9-4178-b6f2-1efd42afee70,ATM-MUM-1012,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,1.0,7.0,49005.62,49005.62,4.0,1.0,72.0,0.0,0.0,1.0,20.583333333333332,10.799710670008121,1.0,0.42857142857142855,0.85,0,0,5540a9ad-bce3-4892-b73d-6ef4bf344d00,ATM-MUM-1013,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,5.0,55.0,100792.06999999999,88897.33,19.0,5.0,242.0,0.0,0.0,5.0,1.55,11.520824882256015,0.6363636363636364,0.3090909090909091,0.85,1,0,9cd3075f-fe1b-45d7-a226-d566e93bc32c,ATM-MUM-1014,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,5.0,22.0,36555.840000000004,29679.74,15.0,5.0,120.0,0.0,0.0,5.0,0.05,10.506623588572124,1.590909090909091,0.18181818181818182,0.85,0,0,9b7d5090-184b-4129-b903-1b70d386f97c,ATM-MUM-1015,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,7.0,53.0,43432.32,22667.64,22.0,7.0,224.0,0.0,0.0,7.0,2.433333333333333,10.678982167460896,0.9245283018867925,0.20754716981132076,0.85,1,0,a79832c2-2940-4795-bbcc-cb93800bf63b,ATM-MUM-1016,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,3.0,21.0,11964.68,5637.59,9.0,3.0,83.0,0.0,0.0,3.0,1.2333333333333334,9.389797831155487,1.0,0.19047619047619047,0.85,0,0,8f2ea44a-1744-46c5-8671-2703b293da0f,ATM-MUM-1017,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,99.4,0.0,0.0,0.0,0.85,0,0,ad836d52-59f4-45b5-8dd1-5e4d9383bbe7,ATM-MUM-1018,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,3.0,15.0,17708.42,13505.83,8.0,3.0,72.0,0.0,0.0,3.0,3.816666666666667,9.781851980381754,1.4000000000000001,0.26666666666666666,0.85,0,0,2a927421-0663-4d30-b076-6b81551fafa8,ATM-MUM-1019,Mumbai,Maharashtra,2019-10-25T00:00:00,2019
0.0,4.0,0.0,8.0,52.0,486297.77,370699.72,13.0,8.0,200.0,0.0,0.0,8.0,2.75,13.094578467085778,1.0769230769230769,0.19230769230769232,0.78,0,0,b16b7f46-3394-47e4-bd60-3efd751491bb,ATM-BEN-1020,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,4.0,52.0,206925.80000000002,196035.14,21.0,4.0,219.0,0.0,0.0,4.0,4.133333333333334,12.240120386519676,0.5384615384615384,0.3076923076923077,0.78,0,0,a1e85dbb-e7fc-4ce8-b393-b4c6b0a7b55c,ATM-BEN-1021,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,2.0,14.0,532.57,342.24,4.0,2.0,64.0,0.0,0.0,2.0,12.35,6.279590271131849,1.0,0.14285714285714285,0.78,0,0,1b95dcaa-7a98-4b14-9ab0-586bd5f2fcc6,ATM-BEN-1022,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,3.0,17.0,2842.37,2000.0,8.0,3.0,72.0,0.0,0.0,3.0,4.833333333333333,7.952745247396835,1.2352941176470589,0.23529411764705882,0.78,0,0,ceb7ba59-3d2c-43d8-ac46-6f9a9605351d,ATM-BEN-1023,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,3.0,15.0,2566.08,2066.69,12.0,3.0,68.0,0.0,0.0,3.0,8.933333333333334,7.8505243451693225,1.4000000000000001,0.3333333333333333,0.78,0,0,0de977ed-f727-4282-9ddc-9c4b3ee81ef0,ATM-BEN-1024,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,5.0,36.0,22753.18,15179.87,14.0,5.0,172.0,0.0,0.0,5.0,3.7666666666666666,10.032504143765392,0.9722222222222221,0.19444444444444445,0.78,0,0,448ae7de-0401-4509-8876-8bcae486407c,ATM-BEN-1025,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,6.0,43.0,27358.660000000003,10000.0,20.0,6.0,154.0,0.0,0.0,6.0,3.6333333333333333,10.216824944758688,0.9767441860465116,0.20930232558139536,0.78,1,0,102d84cc-57d6-4fb4-b4c1-8ce9b113b17e,ATM-BEN-1026,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,2.0,15.0,1601.42,1242.32,5.0,2.0,60.0,0.0,0.0,2.0,3.25,7.379270265551801,0.9333333333333333,0.4,0.78,0,0,63f8e7be-bd50-49b6-a6e8-ebd4f143a971,ATM-BEN-1027,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,4.0,40.0,83829.48,64764.09,14.0,4.0,157.0,0.0,0.0,4.0,3.9,11.336551943489303,0.7,0.225,0.78,1,0,e97fabea-08e3-4b1d-9eec-c08c22b28f81,ATM-BEN-1028,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,6.0,34.0,107954.16,69192.0,11.0,6.0,129.0,0.0,0.0,6.0,2.25,11.589471234707938,1.2352941176470589,0.23529411764705882,0.78,1,0,e48de1e4-2103-4b67-9250-10e15f127557,ATM-BEN-1029,Bengaluru,Karnataka,2019-10-25T00:00:00,2019
0.0,4.0,0.0,6.0,41.0,284381.51,257113.51,19.0,6.0,169.0,0.0,0.0,6.0,5.016666666666667,12.558075477129854,1.024390243902439,0.12195121951219512,0.65,0,0,2c25d70c-0f3a-49e8-81e5-8d6e308145f1,ATM-HYD-1030,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,1.0,10.0,31632.09,31632.09,4.0,1.0,38.0,0.0,0.0,1.0,14.083333333333334,10.36195900359263,0.7,0.1,0.65,0,0,080691c5-4387-4e1b-a87f-3651b63f41f9,ATM-HYD-1031,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,2.0,15.0,2601.0,1609.66,7.0,2.0,64.0,0.0,0.0,2.0,6.566666666666666,7.86403565907245,0.9333333333333333,0.4,0.65,0,0,2c5d4ca3-4127-4d51-8583-44c2b8056cdf,ATM-HYD-1032,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,3.0,37.0,265989.45999999996,254375.1,12.0,3.0,136.0,0.0,0.0,3.0,1.1,12.49121572245903,0.5675675675675675,0.24324324324324326,0.65,1,0,24cd766f-1073-41ab-93e1-d51ca95fb309,ATM-HYD-1033,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,6.0,40.0,9546.009999999998,6835.55,17.0,6.0,164.0,0.0,0.0,6.0,3.3833333333333333,9.163983295446945,1.05,0.125,0.65,0,0,57366683-036f-4891-8522-83476a4a8355,ATM-HYD-1034,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,172.23333333333332,0.0,0.0,0.0,0.65,0,0,532a0075-d79e-476e-9bca-67ef8e3b3b7d,ATM-HYD-1035,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,76.93333333333334,0.0,0.0,0.0,0.65,0,0,cee38711-348d-4b41-9d32-ed73257a96fe,ATM-HYD-1036,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,31.533333333333335,0.0,0.0,0.2,0.65,0,0,4e3a5307-2dc7-44dc-82ca-b4eaa5c0b3e9,ATM-HYD-1037,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,6.0,39.0,192846.01,174320.28,16.0,6.0,138.0,0.0,0.0,6.0,3.466666666666667,12.169652459238245,1.0769230769230769,0.28205128205128205,0.65,0,0,6ad03e71-72c6-45d9-8029-d20e985096c1,ATM-HYD-1038,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,43.95,0.0,0.0,1.0,0.65,0,0,eb718ea4-4bad-438a-bf4c-c9eba3d1364c,ATM-HYD-1039,Hyderabad,Telangana,2019-10-25T00:00:00,2019
0.0,4.0,0.0,1.0,12.0,19341.69,19341.69,7.0,1.0,62.0,0.0,0.0,1.0,15.366666666666667,9.870069849304148,0.5833333333333334,0.16666666666666666,0.48,0,0,3a4bf5f0-b775-4e4e-b685-fc3d55a0a259,ATM-KOL-1040,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,0.0,43.06666666666667,0.0,0.0,0.3333333333333333,0.48,0,0,53a0c44f-62cd-4943-8cf9-4f620fd23cd3,ATM-KOL-1041,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,57.0,1.0,0.0,0.0,38.916666666666664,0.0,0.0,0.36363636363636365,0.48,0,0,660d5c96-09b9-48ec-bcec-57ae6aec7f5f,ATM-KOL-1042,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,4.0,22.0,244513.81999999998,243160.71,6.0,4.0,75.0,0.0,0.0,4.0,5.333333333333333,12.407031199557073,1.2727272727272727,0.18181818181818182,0.48,1,0,b3f9dafc-1920-496a-9b25-367af640a193,ATM-KOL-1043,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,3.0,20.0,1405.92,628.43,13.0,3.0,88.0,0.0,0.0,3.0,1.1166666666666667,7.249158196933559,1.05,0.45,0.48,1,0,b9c0dd04-46cc-47c6-a5a4-ea61e62a4fc2,ATM-KOL-1044,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,4.0,21.0,3283.7000000000003,1677.73,3.0,4.0,78.0,0.0,0.0,4.0,5.883333333333334,8.09703060254749,1.3333333333333333,0.14285714285714285,0.48,1,0,6fce1876-6aa3-4bc7-9288-2969ddf4ac9b,ATM-KOL-1045,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,2.0,14.0,2649.31,1668.96,7.0,2.0,58.0,1.0,0.0,2.0,14.283333333333333,7.882431893270584,1.0,0.21428571428571427,0.48,0,0,8ae8535c-d136-4953-90ac-fbebc92416e7,ATM-KOL-1046,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,2.0,17.0,114140.18000000001,113015.35,7.0,2.0,60.0,0.0,0.0,2.0,9.833333333333334,11.645191382218442,0.823529411764706,0.17647058823529413,0.48,1,0,b9e0bba9-2d7a-471f-ab6a-850179bed1dd,ATM-KOL-1047,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,2.0,14.0,47298.25,36657.42,9.0,2.0,79.0,0.0,0.0,2.0,7.816666666666666,10.764249718117526,1.0,0.0,0.48,0,0,f38d0106-a853-40a9-8f72-57686beec4e6,ATM-KOL-1048,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,3.0,28.0,38877.619999999995,30370.91,21.0,3.0,141.0,0.0,0.0,3.0,7.916666666666667,10.568199764117294,0.75,0.32142857142857145,0.48,0,0,01dfebd0-4e28-44c1-8725-ce373dafd6c1,ATM-KOL-1049,Kolkata,West Bengal,2019-10-25T00:00:00,2019
0.0,4.0,0.0,6.0,24.0,128568.51000000001,114460.05,11.0,6.0,96.0,0.0,0.0,6.0,11.183333333333334,11.764224970917574,1.75,0.2916666666666667,0.55,1,0,4347173a-d74d-49b9-82a7-c9713b0980cc,ATM-CHE-1050,Chennai,Tamil Nadu,2019-10-25T00:00:00,2019
