hour_of_day,day_of_week,is_weekend,recent_activity_count_24h,recent_activity_count_7d,recent_amount_24h,max_single_amount_24h,historical_cashout_count_30d,historical_incident_count_500m,historical_incident_count_2km,atm_density_1km,connected_mule_accounts_count,unique_accounts_24h,hours_since_last_activity,amount_log_24h,velocity_surge_ratio,night_activity_ratio_7d,state_crime_risk_index,target_cashout_24h,target_fraud_cashout_24h,atm_id,atm_code,city,state,cutoff_time,year
0.0,4.0,0.0,4.0,31.0,42429.340000000004,40025.61,17.0,4.0,145.0,0.0,0.0,4.0,1.0666666666666667,10.655618951362474,0.9032258064516129,0.25806451612903225,0.78,0,0,6a5e8429-628a-5a7d-b3da-577e42cb4cd4,ATM-BEN-0037,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,12.0,6022.98,3625.98,9.0,3.0,55.0,0.0,0.0,3.0,0.4666666666666667,8.703503449421097,1.75,0.16666666666666666,0.78,1,0,1ceabaf4-936c-5e09-9db4-955f82fbe69e,ATM-BEN-0038,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,12.0,67449.25,49845.86,6.0,4.0,58.0,0.0,0.0,4.0,0.4,11.119145568078254,2.3333333333333335,0.08333333333333333,0.78,1,0,a2bdeeac-87ea-5acb-a121-647dd81616e4,ATM-BEN-0039,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,17.0,2608.68,1175.5,7.0,3.0,87.0,0.0,0.0,3.0,1.8833333333333333,7.8669828874361025,1.2352941176470589,0.17647058823529413,0.78,0,0,328c3398-026a-5b82-ad02-8598a7d943ba,ATM-BEN-0040,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,32.0,3445.42,1559.14,15.0,3.0,127.0,0.0,0.0,3.0,4.583333333333333,8.14509129010215,0.65625,0.40625,0.78,1,0,7142d25c-5954-53f9-ba18-f95055901780,ATM-BEN-0041,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,22.0,8022.34,3806.57,6.0,3.0,102.0,0.0,0.0,3.0,0.13333333333333333,8.990110073018508,0.9545454545454546,0.13636363636363635,0.78,0,0,d5f219b1-03da-5f87-a5da-607ea7af6899,ATM-BEN-0042,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,10.0,11852.23,7439.53,6.0,3.0,47.0,0.0,0.0,3.0,19.366666666666667,9.38035568326144,2.1,0.8,0.78,0,0,59fb71b7-27d2-56ae-87ab-548765379b67,ATM-BEN-0043,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,14.0,5023.75,2834.0,3.0,2.0,66.0,0.0,0.0,2.0,2.433333333333333,8.522130980445862,1.0,0.35714285714285715,0.78,0,0,08c99329-0e59-5327-8796-9fef243ca011,ATM-BEN-0044,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,21.0,17323.800000000003,7843.1,8.0,4.0,90.0,0.0,0.0,4.0,8.033333333333333,9.759894279979928,1.3333333333333333,0.2857142857142857,0.78,0,0,aac4fab3-2fa2-532d-b442-87ce705ae9f3,ATM-BEN-0045,Bengaluru,Karnataka,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,8.0,1006.67,1006.67,5.0,1.0,42.0,0.0,0.0,1.0,2.8833333333333333,6.91539601407809,0.875,0.25,0.55,0,0,7c8fbbb0-7633-546c-b927-1accdba2044a,ATM-CHE-0046,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,19.0,7576.58,4217.12,8.0,3.0,71.0,0.0,0.0,3.0,0.016666666666666666,8.932949166447987,1.1052631578947367,0.42105263157894735,0.55,0,0,fbbc3df5-4722-57b4-9788-6244a82eaa45,ATM-CHE-0047,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,70.0,0.0,0.0,0.0,38.65,0.0,0.0,0.46153846153846156,0.55,0,0,14e22c3d-5500-5971-b937-f612a3b05543,ATM-CHE-0048,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,6.0,1883.82,1883.82,2.0,1.0,34.0,0.0,0.0,1.0,15.916666666666666,7.541587604606402,1.0,0.3333333333333333,0.55,0,0,869d900f-916d-59fb-a1c5-980ea46f3005,ATM-CHE-0049,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,15.0,1291.85,1291.85,11.0,1.0,64.0,0.0,0.0,1.0,15.166666666666666,7.1646043627615175,0.4666666666666667,0.3333333333333333,0.55,0,0,9ec9c0ef-9209-5a42-84e8-2013032e9b9e,ATM-CHE-0050,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,5.0,19.0,2509.55,1000.0,7.0,5.0,97.0,0.0,0.0,5.0,0.21666666666666667,7.8282571316277565,1.8421052631578947,0.3157894736842105,0.55,0,0,cf923010-1ea8-516f-8a40-b3db95dce888,ATM-CHE-0051,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,31.0,4689.16,2385.07,12.0,4.0,116.0,0.0,0.0,4.0,5.2,8.45322197599701,0.9032258064516129,0.25806451612903225,0.55,1,0,b8864095-68a2-5748-a216-676e811b321c,ATM-CHE-0052,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,5.0,17.0,35962.47,21155.74,7.0,5.0,92.0,0.0,0.0,5.0,9.366666666666667,10.490258980036892,2.058823529411765,0.11764705882352941,0.55,0,0,41174545-6f86-5ccc-94c0-7054225d58ad,ATM-CHE-0053,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,5.0,23.0,2226401.47,1766625.87,7.0,5.0,62.0,0.0,0.0,5.0,1.9166666666666667,14.615897598607503,1.5217391304347827,0.13043478260869565,0.55,0,0,b7c4c3b5-15ff-512b-bc9b-d52f3797f893,ATM-CHE-0054,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,27.0,35805.07,24452.63,13.0,4.0,113.0,0.0,0.0,4.0,2.816666666666667,10.48587271108892,1.037037037037037,0.25925925925925924,0.55,1,0,f9c8bdaf-f2d5-519b-81d4-759a53bf1015,ATM-CHE-0055,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,15.0,153389.78,142202.44,12.0,3.0,106.0,0.0,0.0,3.0,4.45,11.94074406180648,1.4000000000000001,0.13333333333333333,0.55,1,0,9d88e52f-9303-5776-9acc-390b8ece126d,ATM-CHE-0056,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,27.0,85974.92,82171.37,15.0,3.0,112.0,0.0,0.0,3.0,17.566666666666666,11.361822536028326,0.7777777777777778,0.4074074074074074,0.55,0,0,34ff42c5-aa0c-58b5-b153-3aa920bff5c7,ATM-CHE-0057,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,8.0,19334.7,18334.7,8.0,2.0,42.0,0.0,0.0,2.0,9.6,9.869708407161593,1.75,0.375,0.55,0,0,c1ef55eb-7ba3-5dca-9329-fa76b3327004,ATM-CHE-0058,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,18.0,28096.69,19316.26,7.0,4.0,62.0,0.0,0.0,4.0,0.4666666666666667,10.243442645537012,1.5555555555555554,0.4444444444444444,0.55,0,0,d3483408-08a1-5840-8a4f-e2a5d47c989b,ATM-CHE-0059,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,12.0,23341.96,23341.96,8.0,1.0,76.0,0.0,0.0,1.0,11.75,10.058050718707767,0.5833333333333334,0.16666666666666666,0.55,0,0,90bcf56f-15e8-5317-aff9-2bb508a1d03a,ATM-CHE-0060,Chennai,Tamil Nadu,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,7.0,2056.46,2056.46,2.0,1.0,37.0,0.0,0.0,1.0,12.766666666666667,7.629227491292986,1.0,0.14285714285714285,0.58,0,0,a9c5b13b-e31b-5d61-b111-d30041fcd1e9,ATM-AHM-0061,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,35.11666666666667,0.0,0.0,0.2857142857142857,0.58,0,0,e59ea14d-6014-54fe-bc4f-daf0d4c133e3,ATM-AHM-0062,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,14.0,2447.82,1098.46,4.0,4.0,59.0,0.0,0.0,4.0,0.7166666666666667,7.80336155486345,2.0,0.21428571428571427,0.58,0,0,b2e6f33c-17a1-547b-a103-0541efcaee5d,ATM-AHM-0063,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,11.0,2839.12,2839.12,5.0,1.0,56.0,0.0,0.0,1.0,14.916666666666666,7.951601583783724,0.6363636363636364,0.18181818181818182,0.58,1,0,d69d9b0a-1678-5866-b094-3f5f19c0c205,ATM-AHM-0064,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,53.0,0.0,0.0,0.0,44.8,0.0,0.0,0.2857142857142857,0.58,0,0,67107270-efc6-529d-8ace-22395900dddc,ATM-AHM-0065,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,10.0,15699.33,10000.0,6.0,2.0,61.0,0.0,0.0,2.0,0.03333333333333333,9.661437010223782,1.4,0.4,0.58,1,0,1d7d8374-7d25-5244-9349-2dba7c91bf60,ATM-AHM-0066,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,20.0,4954.83,3326.99,6.0,4.0,96.0,0.0,0.0,4.0,1.7,8.508319940304375,1.4,0.15,0.58,0,0,afecdedf-a580-5453-aee1-cce5a1fc6571,ATM-AHM-0067,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,12.0,11371.52,10000.0,6.0,3.0,53.0,0.0,0.0,3.0,0.5333333333333333,9.338955198070883,1.75,0.3333333333333333,0.58,0,0,46d959a8-3a7a-51b4-a5d0-e6489f19d5ab,ATM-AHM-0068,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,13.0,474.98,474.98,7.0,1.0,45.0,0.0,0.0,1.0,8.533333333333333,6.165375836541966,0.5384615384615384,0.3076923076923077,0.58,0,0,b41f1475-dca2-5dc1-938e-9543cd4de399,ATM-AHM-0069,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,23.0,133389.41999999998,129389.42,13.0,3.0,126.0,0.0,0.0,3.0,10.1,11.801035595791951,0.9130434782608696,0.17391304347826086,0.58,1,0,38ef268a-dcd0-56f8-8c8f-954520b5c33b,ATM-AHM-0070,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,16.0,14626.34,14367.07,8.0,2.0,81.0,0.0,0.0,2.0,1.8666666666666667,9.590647659301423,0.875,0.3125,0.58,0,0,a5676c6d-3d3e-517c-81a9-86b85c039df1,ATM-AHM-0071,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,14.0,2000.0,2000.0,7.0,1.0,64.0,0.0,0.0,1.0,11.35,7.601402334583733,0.5,0.2857142857142857,0.58,0,0,65a9af02-f38e-5bc1-a908-6a3a653df0fc,ATM-AHM-0072,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,13.0,474659.64999999997,471352.67,5.0,4.0,40.0,0.0,0.0,4.0,9.683333333333334,13.070355406643815,2.1538461538461537,0.07692307692307693,0.58,0,0,07b1cb4d-de17-5ac2-a00b-02cf9e672ff0,ATM-AHM-0073,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,15.0,5148.57,5148.57,4.0,1.0,47.0,0.0,0.0,1.0,23.616666666666667,8.546668495026237,0.4666666666666667,0.2,0.58,0,0,9adf3d58-2b6f-5de3-8510-5cc671d1d2e8,ATM-AHM-0074,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,17.0,25327.77,23328.75,5.0,2.0,73.0,0.0,0.0,2.0,11.233333333333333,10.13969618279577,0.823529411764706,0.11764705882352941,0.58,0,0,de2d188a-a433-5f4b-869a-2ffe30dfc6ab,ATM-AHM-0075,Ahmedabad,Gujarat,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,46.38333333333333,0.0,0.0,0.5,0.48,0,0,b76d9deb-4963-5298-b5ab-e7aa1216e9a4,ATM-KOL-0076,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,12.0,3873.66,2873.66,4.0,2.0,42.0,0.0,0.0,2.0,1.85,8.262213196002415,1.1666666666666667,0.0,0.48,0,0,0e83a772-d0c1-5d38-9f1f-4a51eb7ee575,ATM-KOL-0077,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,12.0,3741.84,2352.25,2.0,2.0,38.0,0.0,0.0,2.0,11.366666666666667,8.227599960530714,1.1666666666666667,0.25,0.48,0,0,2e751f5b-ebe1-5162-b43d-482303a259e3,ATM-KOL-0078,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,13.0,12267.14,12267.14,3.0,1.0,37.0,0.0,1.0,1.0,9.633333333333333,9.414760936972092,0.5384615384615384,0.23076923076923078,0.48,1,0,b73cca25-bce0-5c18-8339-4e08c62ff897,ATM-KOL-0079,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,12.0,100877.7,96159.3,1.0,2.0,34.0,0.0,0.0,2.0,3.05,11.52167408395783,1.1666666666666667,0.16666666666666666,0.48,1,0,4407e36e-71bc-5526-9a73-9f76e801cc45,ATM-KOL-0080,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,39.2,0.0,0.0,0.45454545454545453,0.48,0,0,422e93c8-7fc2-5abd-bd82-7b2eb566f6e6,ATM-KOL-0081,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0,24.55,0.0,0.0,0.08333333333333333,0.48,0,0,1b131b05-4df1-5564-b4fd-6cb5e09cfdd5,ATM-KOL-0082,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,41.36666666666667,0.0,0.0,0.1111111111111111,0.48,0,0,e789fbe5-81bc-554f-9309-2f60d40df893,ATM-KOL-0083,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,8.0,38953.79,34841.28,5.0,2.0,40.0,0.0,0.0,2.0,10.816666666666666,10.570157021914849,1.75,0.625,0.48,0,0,5737401f-13a5-5335-9e4c-336a9e870086,ATM-KOL-0084,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,10.0,30060.86,27035.95,4.0,3.0,52.0,0.0,0.0,3.0,1.4,10.311012537640215,2.1,0.3,0.48,0,0,8279eaa3-c5e0-5a20-9db9-075ee86efeb4,ATM-KOL-0085,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,10.0,869.4300000000001,574.14,3.0,2.0,50.0,0.0,0.0,2.0,6.716666666666667,6.768987342419472,1.4,0.0,0.48,0,0,f3b246fb-34cb-5d78-af2d-6a294c2857ba,ATM-KOL-0086,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,18.0,74786.77,41052.22,6.0,4.0,78.0,0.0,0.0,4.0,7.15,11.222409647920752,1.5555555555555554,0.3333333333333333,0.48,0,0,83a48d15-e769-5c36-ba85-663466038d79,ATM-KOL-0087,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,14.0,51623.3,27832.41,1.0,2.0,42.0,0.0,0.0,2.0,11.683333333333334,10.851747770849371,1.0,0.21428571428571427,0.48,0,0,e2c14eb0-27b2-5683-922f-22f075a86d45,ATM-KOL-0088,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,10.0,12845.77,12845.77,5.0,1.0,52.0,0.0,0.0,1.0,11.983333333333333,9.460847696858972,0.7,0.4,0.48,1,0,ab7406b4-42c4-5a64-a99f-ed1e9a1912a6,ATM-KOL-0089,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,9.0,1631.57,1019.05,4.0,3.0,65.0,0.0,0.0,3.0,3.95,7.397910739251215,2.333333333333333,0.2222222222222222,0.48,1,0,9f8333ec-0af9-502c-8e87-21bd0e5ef301,ATM-KOL-0090,Kolkata,West Bengal,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,9.0,3043.64,2853.0,2.0,2.0,37.0,0.0,0.0,2.0,4.75,8.021137946553697,1.5555555555555554,0.2222222222222222,0.65,0,0,a891a4aa-b7cd-521d-928f-f58da9655ef5,ATM-HYD-0091,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,13.0,234.25,234.25,5.0,1.0,36.0,0.0,0.0,1.0,18.9,5.460648778465489,0.5384615384615384,0.38461538461538464,0.65,0,0,4aabdbdc-9536-5b73-bab4-7cbee9886fed,ATM-HYD-0092,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,10.0,2505.81,2505.81,9.0,1.0,48.0,0.0,0.0,1.0,12.233333333333333,7.826766307492077,0.7,0.1,0.65,0,0,f69a2a75-085f-5b60-b0c2-9aebccd78b03,ATM-HYD-0093,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,63.86666666666667,0.0,0.0,0.2,0.65,0,0,dce0c68a-90eb-5756-908b-549f801f0816,ATM-HYD-0094,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,4.0,16.0,8045.530000000001,3973.61,6.0,4.0,53.0,0.0,0.0,4.0,3.5833333333333335,8.992996221580686,1.75,0.1875,0.65,0,0,ce707439-e5cd-56de-8ce2-b3a7f8a910c5,ATM-HYD-0095,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,43.416666666666664,0.0,0.0,0.3,0.65,0,0,964994af-c467-5422-8727-4914e98a9b1b,ATM-HYD-0096,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,68.0,0.0,0.0,0.0,29.116666666666667,0.0,0.0,0.15384615384615385,0.65,0,0,6e2eb94c-abea-566d-881f-33304c81d95b,ATM-HYD-0097,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,11.0,4591.54,4591.54,6.0,1.0,59.0,0.0,0.0,1.0,1.9833333333333334,8.43218852690437,0.6363636363636364,0.09090909090909091,0.65,0,0,8d9781e0-0f19-5e72-9add-8fe3b028bb83,ATM-HYD-0098,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,3.0,12.0,105232.36,96472.45,9.0,3.0,48.0,0.0,0.0,3.0,0.5,11.563935639283073,1.75,0.25,0.65,0,0,ea588019-c786-57ab-8c8d-be7ada3e3273,ATM-HYD-0099,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,64.0,0.0,0.0,0.0,33.166666666666664,0.0,0.0,0.2,0.65,0,0,642f4235-82f6-5143-8ea5-5048e8f0d80a,ATM-HYD-0100,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,11.0,1451.63,1316.99,10.0,2.0,73.0,0.0,0.0,2.0,4.45,7.281130985581688,1.2727272727272727,0.18181818181818182,0.65,1,0,ba44c170-601e-501e-a74f-77b6e98cae26,ATM-HYD-0101,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,15.0,832.58,832.58,8.0,1.0,77.0,0.0,0.0,1.0,21.816666666666666,6.725729678388825,0.4666666666666667,0.26666666666666666,0.65,0,0,81a02119-b06c-5fc0-b634-9f212b95825a,ATM-HYD-0102,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,35.86666666666667,0.0,0.0,0.5,0.65,0,0,9b0bfc62-59d8-573e-81b2-fee4669a409a,ATM-HYD-0103,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,53.0,0.0,0.0,0.0,32.666666666666664,0.0,0.0,0.25,0.65,0,0,23f00f1f-a233-5e89-8069-27d2584ad221,ATM-HYD-0104,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,17.0,1185.77,1185.77,3.0,1.0,61.0,0.0,0.0,1.0,18.4,7.0789906100385265,0.411764705882353,0.23529411764705882,0.65,0,0,4cc4f0b0-6522-5752-8674-65bde1e7ee07,ATM-HYD-0105,Hyderabad,Telangana,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,c9476261-1e4f-57eb-a773-16d93ceb4f29,ATM-LUC-0106,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,e4a23985-38d6-536b-8d6c-a9fbe71958aa,ATM-LUC-0107,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,287eb5bc-5856-5dfc-aafa-8b01262a99ba,ATM-LUC-0108,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,00a1e880-09ef-58c5-8214-c4df6417c3e4,ATM-LUC-0109,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,a8b3d2c8-657e-52df-aaf2-b0ec66590b37,ATM-LUC-0110,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,2016ab0e-ff89-583d-a9d0-fc320842681a,ATM-LUC-0111,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,ad7f21b0-723d-510f-9f11-ac0ba42389f2,ATM-LUC-0112,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,a8e462d9-87ea-5eb3-8e35-501e90c4c5c1,ATM-LUC-0113,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,05c1024d-e62f-59b7-9751-1261d943137f,ATM-LUC-0114,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,796bee8d-8c38-5342-8a4a-a0fac3cffbb9,ATM-LUC-0115,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,b25648e4-410f-523d-86d6-76b48024cead,ATM-LUC-0116,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,635a3341-9d2b-57a9-ba47-f754bf6e364e,ATM-LUC-0117,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,0938de46-20ee-565f-8cb9-c244d99c02f5,ATM-LUC-0118,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,31e7b6f5-c0b1-564b-8692-675d6bee412f,ATM-LUC-0119,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,9ef1f57a-9c76-54f4-88c7-329cacdf4337,ATM-LUC-0120,Lucknow,Uttar Pradesh,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,160.21666666666667,0.0,0.0,0.0,0.52,0,0,c5ebb465-883d-56d7-ade4-8ad239491127,ATM-JAI-0121,Jaipur,Rajasthan,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,8.0,752.71,503.2,4.0,2.0,42.0,0.0,0.0,2.0,3.8833333333333333,6.625007678639873,1.75,0.375,0.52,0,0,06c1e399-5422-598e-8078-2622bf0dc842,ATM-JAI-0122,Jaipur,Rajasthan,2019-12-06T00:00:00,2019
0.0,4.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,34.0,0.0,0.0,0.0,56.733333333333334,0.0,0.0,0.1111111111111111,0.52,0,0,182ddc72-62c6-5f3b-b7ae-935c5b5e605b,ATM-JAI-0123,Jaipur,Rajasthan,2019-12-06T00:00:00,2019
0.0,4.0,0.0,1.0,9.0,2554110.38,2554110.38,4.0,1.0,33.0,0.0,0.0,1.0,21.716666666666665,14.753214924647224,0.7777777777777777,0.3333333333333333,0.52,0,0,3e2afad7-44dc-5833-9826-b036621dee60,ATM-JAI-0124,Jaipur,Rajasthan,2019-12-06T00:00:00,2019
0.0,4.0,0.0,2.0,12.0,5500.0,5000.0,6.0,2.0,29.0,0.0,0.0,2.0,4.133333333333334,8.612685172875459,1.1666666666666667,0.25,0.52,0,0,5773a83b-9871-5a2d-b54c-7edfa60ab72d,ATM-JAI-0125,Jaipur,Rajasthan,2019-12-06T00:00:00,2019
